REASON;JOB;BAD;LOAN;MORTDUE;VALUE;YOJ;DEROG;DELINQ;CLAGE;NINQ;DEBTINC;gDEBTINC
;;0;6200;;51732;;;;;;12,32470709;1
;;0;13000;77355;114400;;;;;;;3
DebtCon;Mgr;0;10800;31149;67239;;;;;;35,26543738;1
HomeImp;Office;1;10000;69727;90312;4,5;5;1;122,8333333;;;3
HomeImp;;0;25100;85337;104607;6;;;;;27,95047513;1
DebtCon;ProfExe;0;6500;78741;90599;0;;;;;29,19886067;1
;;0;22800;;147730;;;;;;16,17924959;1
HomeImp;Self;0;20000;30000;46500;5;1;;127,6;;;3
DebtCon;Other;0;32900;37265;76154;7;;;128,7311432;;34,85797706;1
;;0;10000;;49266;;;;;;15,59729023;1
DebtCon;Other;1;15500;54653;73117;13;;;;;29,54185091;1
DebtCon;ProfExe;1;15000;57900;88200;10;;;;;;3
HomeImp;ProfExe;0;24400;217533;289931;6;;3;471,8875266;;31,33780789;1
DebtCon;Other;0;25400;;45369;;;;87,26384702;;27,5294977;1
HomeImp;Other;0;9800;;45197;;;;316,5253028;;29,646666;1
DebtCon;Mgr;0;10000;31000;58240;;;;;;;3
;;0;16600;77380;123638;;;;;;34,11861536;1
;;0;10900;;76207;;;;;;22,3926116;1
DebtCon;Mgr;1;25400;83943;129189;;1;1;5,243341044;;42,93355731;2
DebtCon;Other;1;12000;;87000;13;;;;;;3
;Other;0;18800;102120;165302;;0;;274,1129261;;40,10502984;1
HomeImp;Other;0;10600;82894;124359;7;;;;;40,32588532;1
DebtCon;Other;1;7300;60971,32;77375;2;;;;;;3
DebtCon;Mgr;0;9000;50400;65000;6;;;117,6;;;3
;;0;22800;;146840;;;;;;14,80008716;1
;;0;11300;;73121;;;;;;22,57724619;1
DebtCon;Office;0;19000;122000;158000;2;;1;374,0333333;;;3
;;0;16400;86623;124048;;;;;;35,81076936;1
;;0;8200;;49362;;;;;;11,76969215;1
;;0;7700;;67350;;;;;;;3
HomeImp;Office;1;8800;12750;;23;;;;;;3
HomeImp;Other;1;6700;;81239;19;;;;;40,8949317;1
HomeImp;Self;1;19300;152000;182000;1;;;;;;3
DebtCon;;0;13900;57700;74350;8,5;;;;;;3
DebtCon;ProfExe;0;8200;75870;97922;0;;;;;27,27636492;1
HomeImp;Self;0;10700;83650;203720;11;0;0;13,58869396;;19,58771055;1
;;1;20100;54098;88939;;;;;;;3
DebtCon;Office;0;20200;125647;166423;1;;0;395,1487613;;36,13250999;1
DebtCon;Office;0;22600;63363;90816;3;;;174,3265608;;38,74248161;1
;;0;23900;;151738;;;;;;16,42639471;1
DebtCon;Mgr;0;25000;135501;184613;0;;;119,5305254;;30,65881623;1
;;0;10200;9078;35261;;;;;;33,6664545;1
DebtCon;Other;0;9300;21979;39880;3;;;;;38,84408933;1
HomeImp;;0;22700;93542;99198;6;;;;;30,08034344;1
DebtCon;Other;0;41600;;53078;;6;;108,8701167;;26,98944023;1
DebtCon;Other;0;22600;;45744;;;;84,23176112;;28,45387692;1
DebtCon;Other;1;11900;63833;;3;;;;;40,93276678;1
DebtCon;Other;0;27000;;38441;8;1;;85,17950335;;23,69117601;1
DebtCon;Mgr;0;13300;38232;59482;;;;;;36,02710417;1
;;0;25600;;147598;;;;;;14,46198733;1
DebtCon;Mgr;0;25000;127491;178453;1;;;120,4;;;3
HomeImp;Mgr;0;11200;;48150;3;;;165,7680172;;22,30223437;1
HomeImp;ProfExe;1;12800;51800;68000;6;;;;;;3
DebtCon;Other;0;41600;;48319;;5;;113,7989068;;29,04125341;1
DebtCon;Other;0;43700;;48535;;6;;95,71980545;;26,98118298;1
DebtCon;Other;0;43500;;51496;;6;;109,2705596;;26,62587935;1
DebtCon;Other;0;33500;37843;80771;10;;;107,9971112;;33,96233051;1
DebtCon;Other;0;24100;;49433;;;;83,09972613;;26,14897018;1
DebtCon;Mgr;0;27600;129311;188143;1;;;122,5168848;;30,47417374;1
HomeImp;Other;0;6500;;37448;;;;333,2308999;;29,01198058;1
;Other;0;19000;104176;165086;;0;;254,7424804;;39,61320557;1
;Other;0;16000;96000;160050;;1;;260,7666667;;;3
;;0;14000;;;;;;;;25,68971094;1
;;0;7500;;49804;;;;;;12,39123504;1
DebtCon;Other;0;21300;28463;47537;1;;;317,3006251;;37,17163855;1
;;0;10800;;;;;;;;;3
DebtCon;Other;0;12400;25805;31414;2;;;;;38,2372256;1
DebtCon;Other;0;20800;27453;49041;0;;;296,3963289;;37,06995687;1
HomeImp;Office;0;6100;48300;53388;9;;;178,4896022;;26,72002818;1
DebtCon;Other;0;21500;25984;47386;1;;;305,8497165;;36,60061306;1
DebtCon;ProfExe;1;11500;67000;83000;4;;;;;;3
DebtCon;;0;14500;59465;78444;7;;;;;24,53994581;1
DebtCon;Mgr;0;10800;32870;61572;;;;;;38,49024696;1
HomeImp;;0;21900;104379;144850;;;;;;38,01073398;1
HomeImp;;0;8700;;32855;;;;;;35,93790268;1
;;0;14600;82051;118505;;;;;;35,89056247;1
HomeImp;;0;23400;89427;106590;6;;;;;29,37165152;1
;;0;16400;86422;116097;;;;;;35,59895076;1
HomeImp;Other;0;6200;;41657;;;;293,9587236;;30,19763073;1
HomeImp;ProfExe;1;10000;186000;225750;2;0;0;75,86666667;;;3
HomeImp;Self;0;8100;78508;200133;14;0;0;9,1;;;3
;;0;20100;45764;79967;;;;;;38,64772791;1
DebtCon;;0;6400;76577;83200;5;;;;;22,05503421;1
;;0;9100;;74450;;;;;;23,94251651;1
DebtCon;Other;0;16400;;51454;;;;338,1108068;;33,49183609;1
DebtCon;Other;0;43500;;46571;;5;;108,5866326;;29,37129987;1
DebtCon;;0;7200;71509;86484;4;;;;;20,09904978;1
HomeImp;Other;0;8400;85136;125912;9;;;;;40,71517804;1
DebtCon;Other;0;26300;;43472;;;;90,08032697;;28,68850032;1
HomeImp;;0;23400;91165;99564;8;;;;;28,97862141;1
;;0;22800;52760;81362;;;;;;38,02467732;1
HomeImp;;0;22700;91303;98362;7;;;;;30,68101515;1
HomeImp;Self;0;10600;80397;203341;14;0;0;11,96373328;;18,73208974;1
;;0;7900;;75462;;;;;;23,34502167;1
DebtCon;Other;0;24900;;48291;;;;94,07837758;;25,61784572;1
DebtCon;Mgr;0;10200;38223;60728;;;;;;35,34785382;1
DebtCon;Office;0;20500;59969;90311;5;;;151,5753417;;36,50493346;1
DebtCon;;0;6200;45787;64854;4;;1;63,11702323;;36,53874734;1
HomeImp;Other;0;9300;;36793;;;;304,5201894;;30,73881376;1
HomeImp;Self;0;8500;83157;202962;14;0;0;13,68276401;;21,29733923;1
;;0;22500;;143254;;;;;;;3
DebtCon;Office;0;22400;127967;167764;1;;0;377,8649847;;36,43872408;1
HomeImp;ProfExe;1;10800;194485;228670;1;0;0;75,45815036;;28,37013088;1
HomeImp;Office;0;8400;41656;51846;10;;;190,0175026;;25,76896503;1
HomeImp;Self;0;22100;33435;52340;4;1;;134,0000742;;24,02393073;1
;;0;8600;;47791;;;;;;14,39253608;1
DebtCon;Mgr;0;9400;52598;74747;6;;;129,3438245;;42,26546612;1
HomeImp;Other;0;9300;;45906;;;;92,82171424;;36,14127616;1
DebtCon;Other;0;16000;;46140;;;;344,580126;;31,64081278;1
DebtCon;ProfExe;0;6500;80739;97630;1;;;;;30,53126454;1
HomeImp;Mgr;0;12500;;52026;6;;;173,7172393;;21,6211951;1
DebtCon;ProfExe;0;8000;75690;96517;1;;;;;27,33615739;1
HomeImp;ProfExe;0;24500;216787;281351;5;;4;473,8139861;;31,20117485;1
;;0;8500;6424;32365;;;;;;33,9044645;1
DebtCon;Other;0;17600;;45119;;;;354,7359192;;34,49504666;1
HomeImp;Mgr;0;11100;;50262;5;;;175,7568875;;22,95686376;1
DebtCon;Office;0;22500;62137;95708;4;;;187,1661489;;37,46041757;1
DebtCon;Other;0;32300;41877;78220;8;;;121,9977294;;31,87626204;1
HomeImp;;0;21600;106308;147378;;;;;;39,13764463;1
HomeImp;;0;23700;104752;143913;;;;;;36,76101419;1
DebtCon;Other;0;27300;;43277;9;0;;101,8866148;;20,80819618;1
;Other;0;16600;97749;164103;;1;;263,8467774;;37,38685429;1
DebtCon;Other;1;23900;;105700;0,8;;;;;;3
DebtCon;Other;0;12500;26286;36002;2;;;;;38,43868186;1
DebtCon;Office;0;21000;63405;86804;5;;;156,8727507;;37,43378459;1
;Other;0;17100;104652;169076;;1;;270,5812143;;38,46522769;1
HomeImp;Mgr;0;10800;;49495;5;;;141,1652982;;21,07999894;1
DebtCon;Other;0;12900;66126;84472;2;;;187,1791987;;29,99503841;1
DebtCon;Other;0;25100;26211;42517;28;0;0;313,3362279;;31,29506957;1
HomeImp;Other;0;6400;44968;62747;0;1;;101,3914453;;36,60294734;1
DebtCon;Other;0;26500;;38964;11;1;;102,7529024;;20,35358208;1
;;0;6200;;80078;;;;;;25,37554416;1
HomeImp;;0;23900;85097;100730;9;;;;;29,50851727;1
HomeImp;Office;0;6400;39687;51666;9;;;177,591354;;26,1209597;1
HomeImp;Mgr;0;10300;;50548;5;;;165,5531992;;23,88633081;1
DebtCon;Other;0;25800;;51824;;;;89,59981508;;28,54647846;1
DebtCon;Other;0;15100;;53238;;;;350,9611645;;34,05584767;1
DebtCon;;0;15200;59745;81269;8;;;;;26,98558122;1
DebtCon;Other;0;25000;;35000;10;1;;88,93333333;;;3
DebtCon;Mgr;0;10600;37742;64334;;;;;;37,54125788;1
HomeImp;Other;0;12000;83560;126479;8;;;;;38,92831569;1
DebtCon;ProfExe;1;23800;19612;77300;15;0;6;173,4666667;0;;3
HomeImp;Self;0;11400;84278;200480;14;0;0;4,412770061;;19,11248507;1
DebtCon;Office;0;19900;64620;91504;6;;;178,5748659;;37,72580119;1
;;0;12000;;63000;0;0;0;;0;;3
HomeImp;;0;20000;99000;140000;;;;;;;3
HomeImp;Other;0;7000;;47462;;;;102,6573271;;36,09407143;1
DebtCon;Other;1;23000;47000;78000;17,8;2;1;100,4666667;0;;3
HomeImp;Other;1;11300;;;;;;;;;3
DebtCon;Other;1;16700;77083;103540;17;0;0;170,8123728;;37,2264306;1
;;0;21400;44573;80915;;;;;;37,82721876;1
;;0;12500;;;;;;;;27,35264423;1
;;1;17000;52663;82000;;;;;;;3
;;0;14400;;69712;0;0;0;;0;2,553521964;1
HomeImp;Office;1;11800;74512;93328;4;5;0;117,91882;;58,29598994;2
DebtCon;Mgr;0;26400;134642;182719;0;;;122,4568633;;32,69880046;1
HomeImp;Mgr;1;7900;126919;166566;10;;;;;;3
HomeImp;Other;0;9400;;50575;;;;99,06951832;;35,9078154;1
DebtCon;Other;0;8000;78720;86800;0,1;4;0;;0;;3
HomeImp;Other;1;19400;86219;126904;0;0;0;;0;34,48084978;1
;;0;22900;;148018;;;;;;15,93805779;1
HomeImp;ProfExe;0;26400;220432;283978;6;;5;480,3560137;;33,7142391;1
DebtCon;Other;1;14200;;49060;;;;;;24,701642;1
;;0;19400;45036;78900;;;;;;40,02396798;1
DebtCon;Other;0;18000;;53365;;;;340,460801;;30,57565003;1
HomeImp;Other;1;10200;48670;90444;;1;1;89,35547488;;39,15104729;1
DebtCon;Other;0;32800;37231;80347;9;;;113,9365929;;32,17001962;1
HomeImp;Office;0;17000;51018;108148;0;;2;114,9462923;0;40,24125987;1
HomeImp;Mgr;0;11500;29281;37717;15;0;0;61,91544465;0;30,70242855;1
DebtCon;Mgr;0;11700;37093;62116;;;;;;37,01094877;1
DebtCon;Self;1;21600;154991;;;2;4;165,60083;0;38,01491727;1
DebtCon;Other;0;12100;28193;34705;0;;;;;37,6180269;1
DebtCon;ProfExe;0;25000;95651;148280;21;1;0;154,5654328;0;42,69533127;2
;Other;0;12700;30061;58714;29;0;0;230,8801537;0;20,6379176;1
DebtCon;Other;1;8000;33689,3;48000;3;0;0;103,7333333;0;;3
DebtCon;Other;0;21700;29258;53807;0;;;300,6792922;;35,69801743;1
DebtCon;Office;0;11800;52104;61618;0;0;0;160,7499314;0;37,12951204;1
DebtCon;ProfExe;0;8400;80490;93028;0;;;;;29,47376148;1
HomeImp;Self;1;53400;228236;305514;6;0;0;11,1480685;0;34,55841672;1
HomeImp;Other;0;8300;;41438;;;;302,8566329;;30,10407144;1
;;0;9000;12340;36133;;;;;;31,70381472;1
HomeImp;ProfExe;1;13100;;;0,75;;;;;;3
DebtCon;Mgr;0;28500;137174;186118;1;;;115,2948111;;32,87512565;1
;;0;11100;;;;;;;;26,23245922;1
DebtCon;Office;0;17100;59123;94247;0;0;0;70,01636023;0;37,19508553;1
DebtCon;ProfExe;0;13700;73600;92000;9;1;2;347,9666667;;;3
DebtCon;Other;1;14000;;42500;;;;;;;3
DebtCon;;0;14100;65994;80037;8;;;;;27,73520406;1
DebtCon;Mgr;0;10200;60180;72370;5;;;125,2948667;;42,50461354;2
DebtCon;;1;18900;;75252;;;;;;42,91960497;2
DebtCon;Other;0;20000;23140;47548;1;;;322,0045958;;35,45950962;1
DebtCon;Other;1;15000;45000;68250;7;0;1;55,96666667;0;;3
HomeImp;Other;1;50000;69400;163000;1,3;0;1;103,1333333;;;3
HomeImp;Other;0;8900;;42309;;;1;56,93709635;0;37,35952991;1
HomeImp;ProfExe;0;25300;137813;214014;5;0;0;187,1925099;0;38,65684666;1
DebtCon;ProfExe;0;21200;91759;95165;2;0;0;106,8357327;0;34,21668917;1
DebtCon;;0;13900;63831;81378;9;;;;;24,37105048;1
DebtCon;Office;0;21300;67282;86861;4;;;173,7925073;;37,36452883;1
HomeImp;ProfExe;0;18800;70102;99841;10;0;0;68,16857287;0;32,85379436;1
HomeImp;Other;0;9300;;44108;;;;290,818074;;29,74359996;1
HomeImp;Mgr;0;13800;;44092;5;;;173,8758677;;20,6823774;1
HomeImp;Other;1;50500;70318;172288;0;0;1;106,2010986;;25,84526388;1
DebtCon;Other;0;27100;20479;46735;24;0;0;103,8162897;0;24,25867722;1
DebtCon;Other;1;20000;71254;109200;10;;;;;;3
DebtCon;Other;0;31800;34302;77481;10;;;123,468827;;33,63468905;1
HomeImp;;0;25700;85417;98179;7;;;;;30,82947717;1
;;0;21500;47451;78645;;;;;;38,46833167;1
DebtCon;Office;1;22300;;135000;9;;;;;;3
DebtCon;Other;0;25100;28778;50872;28;0;0;304,1951532;;31,59946433;1
DebtCon;Other;0;22500;;42800;;;;89,3;;;3
DebtCon;;0;6300;44226;57779;7;;0;63,62641325;;33,11182911;1
DebtCon;Mgr;0;12900;58566;74655;5;;;116,7758176;;39,97705119;1
DebtCon;Other;0;11000;52602;61496;13;0;0;107,3400662;0;37,69910859;1
DebtCon;Other;0;26100;;36277;9;0;;79,33145984;;20,51714628;1
HomeImp;Mgr;0;13200;93254;125738;3;0;3;156,5454512;0;42,73666557;2
;ProfExe;1;10000;66399;78000;0,9;0;0;112,6;0;;3
;;0;23000;;150364;;;;;;17,12566043;1
DebtCon;ProfExe;0;14400;79288;92391;8;0;1;341,5015591;;39,4354969;1
DebtCon;Other;0;26100;;35271;9;0;;96,52831616;;23,31865001;1
;;0;10100;;69451;;;;;;22,51968544;1
DebtCon;ProfExe;0;15500;74761;92729;9;0;1;339,0892634;;37,47461725;1
DebtCon;Other;1;15500;48100;67000;15;;;;;;3
DebtCon;Other;0;33400;37262;76717;9;;;131,044986;;32,02105145;1
;;1;15100;;;0;0;0;;0;;3
DebtCon;Office;0;10600;44696;57686;0;0;0;170,3409741;0;37,79255503;1
DebtCon;Other;1;49500;9000;55000;3;0;0;;0;;3
DebtCon;ProfExe;0;20300;94781;125948;12;;;148,6556875;;33,18367731;1
DebtCon;Office;0;17200;52276;69860;0;0;0;180,9314877;0;30,58796698;1
DebtCon;Other;0;14800;;43475;;;;339,7;;;3
DebtCon;Other;0;25500;;44707;;;;95,59549608;;27,50357097;1
HomeImp;Other;0;9500;59494;75930;0;0;0;98,99850784;0;36,88843637;1
DebtCon;Office;0;12000;69796;93757;16;0;1;91,43267591;0;24,45938368;1
DebtCon;Office;0;21600;36777;68300;11;0;2;121,4942487;0;41,13829939;1
HomeImp;ProfExe;0;15600;58728;92443;6;0;0;128,0295993;0;28,48485856;1
DebtCon;Other;0;30100;24350;40356;0;0;0;81,8402502;0;13,40999565;1
DebtCon;ProfExe;0;6100;78753;95433;0;;;;;28,92511742;1
HomeImp;Other;0;7800;64503;85608;12;0;0;235,4853772;0;34,42324885;1
DebtCon;Other;0;10100;68820;78830;2;;;170,7224523;;29,20675283;1
DebtCon;ProfExe;0;21000;90425;97741;1;0;0;123,9728061;0;33,56414529;1
DebtCon;Self;1;19600;94419;123705;19;;2;92,7393804;0;84,37903408;2
;;0;13600;;71904;0;0;0;;0;3,265083387;1
HomeImp;Office;0;8400;39991;58511;10;;;176,9961117;;24,29863608;1
DebtCon;Other;0;20600;32439;55024;0;;;302,7839495;;35,38837972;1
DebtCon;Office;1;15000;;54869;8;;;;;;3
DebtCon;ProfExe;0;15300;83039;99630;8;1;2;354,4602994;;38,26595101;1
;Office;0;18600;20915;40098;2;0;0;213,4505369;0;40,25003373;1
HomeImp;ProfExe;0;16000;90900;152300;5;0;0;102,5;0;;3
DebtCon;Other;0;14000;37019;57125;;0;0;69,82355313;0;41,63705877;1
;Other;0;17000;97713;164869;;0;;253,4763166;;36,45229579;1
;Other;0;17800;100277;163702;;1;;256,8544712;;36,35403645;1
HomeImp;Self;0;20100;36486;46883;3;0;;117,783379;;24,85145676;1
DebtCon;Mgr;1;25000;82000;128325;;0;1;10,13333333;;;3
DebtCon;Other;0;27000;;38356;8;0;;87,47422306;;20,92741537;1
DebtCon;;1;15000;;74750;;;;;;;3
HomeImp;Office;0;12700;130867;201245;0;0;1;340,7953444;0;40,16882702;1
HomeImp;;0;23300;88825;104609;8;;;;;28,01323884;1
DebtCon;Self;1;14900;54359;78408;4;3;0;129,9677556;0;3,016141451;1
DebtCon;Other;0;24500;;51623;;;;91,86238836;;28,87957066;1
DebtCon;Other;0;44500;;50696;;5;;128,6563934;;28,18713999;1
DebtCon;Other;0;30100;42747;71360;10;;;89,51626546;;34,03666376;1
DebtCon;;0;7600;49926;58588;5;;1;64,66010695;;35,05189677;1
DebtCon;Other;0;7800;45391;61743;12;0;0;105,0875938;0;36,70541274;1
DebtCon;Other;1;17000;52700;78000;2;0;0;62,9;0;;3
DebtCon;Mgr;1;13600;70000;88000;16;0;0;;0;;3
DebtCon;;0;14600;59658;80384;8;;;;;25,1928694;1
HomeImp;Other;1;15900;101337;;4;0;0;235,6274023;0;20,72337565;1
DebtCon;ProfExe;0;18300;109192;139384;6;0;0;122,8655758;0;29,3975931;1
DebtCon;Office;0;18500;42683;68000;3;0;0;229,3;0;;3
HomeImp;ProfExe;0;21700;93025;140438;5;0;0;166,1776578;0;32,77507936;1
DebtCon;Other;0;16100;76644;103192;5;2;0;76,07793545;0;24,18793386;1
DebtCon;Office;0;11800;21813;30436;5;0;1;104,0116359;0;19,40846123;1
DebtCon;Other;0;10000;63005;78500;3;;;171,7666667;;;3
DebtCon;Office;0;20900;45279;73814;1;0;0;235,3955528;0;34,57184425;1
HomeImp;Other;0;10800;89139;122571;8;;;;;40,78052715;1
DebtCon;Other;0;9600;45158;55455;15;0;0;82,71313688;0;30,931518;1
DebtCon;Other;0;12100;71060;79744;3;;;179,8663489;;29,89415099;1
DebtCon;Other;0;24800;;45167;;;;84,73561793;;28,45701893;1
DebtCon;Other;0;11700;84863;91737;0;4;0;;0;30,33081149;1
HomeImp;ProfExe;0;12400;24769;87665;21;0;0;238,3827694;0;25,33220131;1
DebtCon;Mgr;0;33500;18804;43982;7;0;0;46,76290645;0;34,98037124;1
DebtCon;Other;0;20300;36360;57905;;0;0;214,9704843;0;39,26309424;1
HomeImp;Office;0;16700;67238;96535;7;;;103,4726082;0;39,34965052;1
HomeImp;Other;1;11000;41000;63450;2,9;;;;;;3
DebtCon;Other;0;21500;18875;42500;27;0;0;304,3666667;;;3
;;0;14700;82967;114835;;;;;;34,47807397;1
HomeImp;Other;0;8300;44783;63424;2;0;;97,9008362;;36,5878698;1
HomeImp;ProfExe;0;10200;86400;113698;11;0;1;181,542927;0;35,03165088;1
DebtCon;Other;0;10400;21235;40116;3;;;;;36,90541431;1
DebtCon;Mgr;0;12000;76799;83864;8;0;0;102,2042743;0;27,17193008;1
DebtCon;Other;0;32000;22832;43358;1;0;0;68,32898424;0;13,66579769;1
HomeImp;;0;22100;84114;97775;8;;;;;;3
DebtCon;Office;0;22000;61251;91744;0;0;0;145,4891553;0;34,34790875;1
DebtCon;Other;0;31300;188655;298090;28;0;0;153,0868546;0;40,29677071;1
DebtCon;Other;0;32000;35219;76888;9;;;110,4525208;;32,36421263;1
DebtCon;;0;8000;45557;56235;7;;1;84,69113488;;36,50316075;1
DebtCon;Other;1;21000;;55000;7;;;;;;3
;;0;13100;;65933;0;0;0;;0;3,657370718;1
DebtCon;ProfExe;0;15500;88929;115249;0;0;2;156,130914;0;32,0338704;1
DebtCon;Mgr;0;8500;73208;88588;10;0;0;114,5525823;0;30,08248898;1
HomeImp;ProfExe;0;15700;81709;111127;4;0;0;123,6244484;0;37,5606476;1
DebtCon;Mgr;0;27300;135823;185416;1;;;135,3597477;;32,79497644;1
HomeImp;Office;0;16500;64992;97348;8;;;123,6688208;0;36,10792355;1
DebtCon;Sales;0;12300;68024;78800;7;0;0;125,5040514;0;29,29334435;1
DebtCon;ProfExe;0;23600;94908;101678;1;1;0;125,7017044;0;33,22431913;1
HomeImp;Other;1;15000;20000;47394;13;0;0;66,13333333;0;;3
DebtCon;ProfExe;0;18300;89455;124840;13;;;148,7646605;;29,9624015;1
HomeImp;Other;1;7000;;96783;20;;;;;40,73031534;1
HomeImp;Self;0;11900;83877;208924;15;0;0;12,75204694;;18,24972192;1
HomeImp;Self;0;52700;;80747;10;0;0;174,1256156;0;25,26444754;1
DebtCon;ProfExe;0;16400;82869;94390;8;0;2;358,0506602;;39,06062731;1
DebtCon;Office;0;20900;62615;87904;5;;;177,8648492;;36,83107615;1
HomeImp;;0;22900;88244;103144;8;;;;;31,0726936;1
;;0;15100;;65961;0;0;0;;0;1,603507978;1
HomeImp;Other;0;12000;41182;59947;23;0;0;118,1799392;0;37,13106416;1
DebtCon;Other;0;14300;52608;76936;0;0;0;217,2771919;0;34,09538404;1
HomeImp;Self;0;24000;31243;50602;3;1;;135,1985186;;25,35716493;1
HomeImp;Office;0;6900;97662;110046;24;0;0;111,1233973;0;37,25315085;1
HomeImp;Mgr;0;11400;;44849;6;;;163,2745947;;23,48111664;1
DebtCon;Mgr;0;28100;135991;183598;0;;;131,5891244;;31,08561766;1
DebtCon;Other;0;29800;34000;71000;10;;;115,6666667;;;3
DebtCon;Other;0;13300;44952;56394;;0;0;74,43599333;0;41,0603207;1
HomeImp;Other;1;18600;23850;61808;12;0;0;46,94616405;0;40,8529275;1
;;0;7000;5768;26600;;;;;;;3
DebtCon;Other;0;17100;53983;73688;5;;;95,52351212;0;36,92038565;1
HomeImp;Other;0;10900;51990;76918;0;0;1;180,8181023;0;29,55540653;1
DebtCon;Office;0;19000;57429;86250;5;;;175,5;;;3
DebtCon;Other;0;23000;;49906;;;;96,75696905;;27,44124241;1
HomeImp;Self;0;20200;35819;49843;4;0;;121,1022295;;27,0375129;1
DebtCon;Other;1;25600;65030;92453;5;0;0;;0;35,02885642;1
DebtCon;Office;0;14900;22245;31531;7;0;0;91,07421818;0;21,62058028;1
DebtCon;ProfExe;0;17500;101354;117209;1;0;0;136,1582225;0;36,8517233;1
DebtCon;Mgr;0;14900;48649;81342;3;0;0;110,0567314;0;28,8023987;1
DebtCon;Other;0;58000;39436;75446;2;0;0;102,2093582;0;30,16455356;1
HomeImp;Self;0;8700;87415;201689;13;0;0;13,92475912;;20,25386389;1
DebtCon;Other;0;26500;;64211;26;0;0;127,4120114;0;22,28949083;1
HomeImp;Office;0;7700;;68131;1;0;0;56,60990629;0;40,49982044;1
DebtCon;ProfExe;0;18500;90150;122767;12;;;135,5729778;;33,46387238;1
DebtCon;;0;7500;45864;57799;7;;0;65,57119786;;33,86574535;1
DebtCon;Other;0;60000;38944;69961;2;0;0;96,69392888;0;28,38550102;1
HomeImp;ProfExe;0;13700;80300;98088;1;0;0;66,72394684;0;36,5165325;1
DebtCon;Other;1;18700;39441;71345;11;0;4;132,8367575;0;27,69164816;1
HomeImp;ProfExe;0;24600;221331;289991;5;;4;474,0270741;;31,46338455;1
DebtCon;Other;0;21700;24771;48361;0;;;309,0284455;;33,8772643;1
DebtCon;Other;0;18100;81916;104048;0;0;0;154,4259959;0;33,67802577;1
HomeImp;Other;1;7500;;;20;;;157,3284228;0;;3
DebtCon;Other;0;22000;15774;60115;27;0;1;213,4142381;0;25,57680965;1
HomeImp;Office;0;64900;69786;148769;10;0;0;129,0844789;0;43,51994271;2
DebtCon;Mgr;0;23000;108464;155821;16;0;0;170,2231566;0;35,059327;1
DebtCon;Office;0;20000;49034;98250;2;0;4;167,3666667;0;;3
HomeImp;Other;0;12700;37346;53511;23;0;0;136,9569407;0;39,43166373;1
DebtCon;Other;1;11900;52814;72000;12;0;0;123,6;0;;3
DebtCon;;0;9200;69657;89082;3;0;0;217,3211547;0;28,74989037;1
HomeImp;Other;0;11500;56720;82738;17;0;0;200,4169543;0;34,01983769;1
DebtCon;Other;0;10600;39061;50225;15;0;0;77,11428511;0;32,58746565;1
HomeImp;Office;0;66400;69588;143926;12;0;0;118,2544866;0;39,9753471;1
DebtCon;Mgr;0;17400;44479;78121;1;0;0;117,3235888;0;27,13398944;1
DebtCon;Other;0;31900;16363;43218;29;0;0;200,3016025;0;42,09417911;1
DebtCon;Office;0;21500;67377;86502;5;;;158,6407067;;37,75484259;1
DebtCon;Mgr;0;21500;107799;160526;16;0;0;195,48568;0;32,37876814;1
HomeImp;Office;0;7800;42802;52422;8;;;193,0814529;;26,49587929;1
HomeImp;Office;1;7000;27290;63500;6;;;;;;3
DebtCon;Other;0;11600;82326;94599;0;4;0;;0;29,89362148;1
HomeImp;Office;0;6500;47949;53102;9;;;180,8412499;;27,83900666;1
HomeImp;Office;0;12900;151991;179521;6;0;0;186,8053299;0;34,19175206;1
;;0;9100;;50391;;;;;;15,02470583;1
DebtCon;ProfExe;0;23500;90129;141785;23;1;0;158,9968245;0;40,33195033;1
HomeImp;Self;0;22700;35261;54701;3;0;;134,108262;;24,52482499;1
DebtCon;Other;0;30000;187000;293000;28;0;0;156,6333333;0;;3
DebtCon;Other;1;23500;52457;77436;16;0;0;;0;33,56876627;1
;;0;20700;48134;78954;;;;;;37,76048242;1
HomeImp;Office;0;16000;42000;63400;3,5;0;0;123,8;0;;3
DebtCon;Office;1;47000;159500;230000;3;0;0;;0;;3
HomeImp;Office;0;8200;39175;55848;10;;;161,6615822;;24,20011144;1
HomeImp;Self;0;9600;84333;201281;14;0;0;13,21305726;;17,82563094;1
DebtCon;Office;1;9000;52311;68994;0;0;1;137,7840036;0;28,45471286;1
DebtCon;Other;0;41400;;46000;;6;;112,7960317;;;3
DebtCon;Office;0;25000;65700;93400;10;0;0;149,1666667;0;;3
HomeImp;Mgr;0;19900;78142;102085;12;0;0;160,3670328;0;34,09975711;1
DebtCon;ProfExe;0;17700;107395;133433;6;0;0;96,15756173;0;27,59227738;1
HomeImp;Other;0;13300;35000;44195;8;0;0;91,92352891;0;35,24312086;1
DebtCon;ProfExe;0;17000;86000;119600;12;;;137,4666667;;;3
DebtCon;Other;0;22400;37726;59799;;0;0;219,4892985;0;41,14904123;1
DebtCon;Other;0;24200;68477;91598;16;0;0;88,66520126;0;32,52309222;1
DebtCon;Office;0;16000;62973;87698;1;0;0;156,4281155;0;23,57080084;1
HomeImp;ProfExe;0;10700;85198;107044;0;0;0;66,75832547;0;36,84646682;1
DebtCon;Office;0;16000;65901;85627;5;0;0;117,3570325;0;21,44534142;1
